date,kaf
10/31/21,601.5255857
11/30/21,373.3781523
12/31/21,229.6503095
1/31/22,1164.204259
2/28/22,2629.704621
3/31/22,686.7748229
4/30/22,695.075
5/31/22,2810.204612
6/30/22,699.6225
7/31/22,573.7932597
8/31/22,891.8515
9/30/22,1138.891688
10/31/22,586.7263629
11/30/22,278.3303926
12/31/22,677.949
1/31/23,717.322
2/28/23,1293.936929
3/31/23,698.7038681
4/30/23,695.075
5/31/23,719.845
6/30/23,598.7738912
7/31/23,627.6644904
8/31/23,734.7545
9/30/23,487.7373439
10/31/23,549.6892768
11/30/23,371.4120955
12/31/23,373.2699556
1/31/24,517.242059
2/29/24,599.0046876
3/31/24,282.1456109
4/30/24,256.7503248
5/31/24,517.31
6/30/24,633.45
7/31/24,476.4594904
8/31/24,591.3511706
9/30/24,522.0695964
10/31/24,617.4889934
11/30/24,332.7213001
12/31/24,528.8062068
1/31/25,789.5143
2/28/25,601.92
3/31/25,1388.494754
4/30/25,695.075
5/31/25,685.525
6/30/25,665.405
7/31/25,418.42
8/31/25,687.145
9/30/25,494.0147577
10/31/25,578.5239115
11/30/25,300.9825743
12/31/25,316.7663682
1/31/26,653.47
2/28/26,2476.437108
3/31/26,655.18
4/30/26,667.8831817
5/31/26,1244.898286
6/30/26,665.405
7/31/26,721.885
8/31/26,687.145
9/30/26,576.0857141
10/31/26,619.3518184
11/30/26,594.95
12/31/26,258.9670707
1/31/27,653.47
2/28/27,601.92
3/31/27,681.44
4/30/27,671.275
5/31/27,685.525
6/30/27,665.405
7/31/27,610.2384904
8/31/27,687.145
9/30/27,476.0179044
10/31/27,553.790056
11/30/27,208.855287
12/31/27,659.585
1/31/28,688.114
2/29/28,632.8513097
3/31/28,704.913
4/30/28,654.315
5/31/28,596.7332102
6/30/28,673.7845
7/31/28,721.885
8/31/28,790.5138726
9/30/28,96.52440792
10/31/28,419.256668
11/30/28,156.1169851
12/31/28,436.8865453
1/31/29,556.4520725
2/28/29,525.1281058
3/31/29,439.3549233
4/30/29,694.4955533
5/31/29,951.1440464
6/30/29,633.45
7/31/29,674.8430096
8/31/29,604.0943674
9/30/29,521.5147577
10/31/29,613.6388788
11/30/29,220.0741186
